id,dep_delayed_15min
89649,0.262604
89650,0.032041
89651,0.018856
89652,0.098166
89653,0.073620
89654,0.116768
89655,0.316433
89656,0.168234
89657,0.273283
89658,0.012884
89659,0.196593
89660,0.072991
89661,0.510664
89662,0.503148
89663,0.558212
89664,0.061797
89665,0.069660
89666,0.254735
89667,0.024818
89668,0.251256
89669,0.021163
89670,0.301342
89671,0.214370
89672,0.114294
89673,0.052619
89674,0.198901
89675,0.118366
89676,0.026714
89677,0.105259
89678,0.672361
89679,0.328119
89680,0.049495
89681,0.125930
89682,0.176362
89683,0.170238
89684,0.395296
89685,0.383420
89686,0.151112
89687,0.951017
89688,0.025803
89689,0.034473
89690,0.170442
89691,0.003167
89692,0.105187
89693,0.058280
89694,0.057417
89695,0.082090
89696,0.325961
89697,0.633756
89698,0.051229
89699,0.507609
89700,0.140250
89701,0.422979
89702,0.156816
89703,0.148725
89704,0.146410
89705,0.190234
89706,0.075799
89707,0.265103
89708,0.263466
89709,0.361312
89710,0.357512
89711,0.292154
89712,0.023182
89713,0.109989
89714,0.161165
89715,0.103374
89716,0.111284
89717,0.275218
89718,0.362302
89719,0.168268
89720,0.177083
89721,0.091084
89722,0.168003
89723,0.368504
89724,0.009060
89725,0.098134
89726,0.015226
89727,0.120815
89728,0.054097
89729,0.425881
89730,0.333599
89731,0.341488
89732,0.052036
89733,0.357477
89734,0.336169
89735,0.168482
89736,0.400195
89737,0.028289
89738,0.142649
89739,0.187984
89740,0.252653
89741,0.015860
89742,0.283793
89743,0.076581
89744,0.054326
89745,0.131123
89746,0.012950
89747,0.370846
89748,0.049964
89749,0.112663
89750,0.204713
89751,0.078565
89752,0.397856
89753,0.393621
89754,0.180659
89755,0.010436
89756,0.146929
89757,0.090307
89758,0.153677
89759,0.336781
89760,0.494753
89761,0.138811
89762,0.036994
89763,0.532596
89764,0.288650
89765,0.073218
89766,0.066948
89767,0.040537
89768,0.167440
89769,0.153837
89770,0.158216
89771,0.114360
89772,0.238981
89773,0.096460
89774,0.072854
89775,0.142566
89776,0.366366
89777,0.056647
89778,0.410219
89779,0.066015
89780,0.163212
89781,0.109390
89782,0.106288
89783,0.041131
89784,0.207472
89785,0.056504
89786,0.421543
89787,0.065770
89788,0.105286
89789,0.103370
89790,0.125888
89791,0.126509
89792,0.158744
89793,0.141569
89794,0.210898
89795,0.054668
89796,0.099063
89797,0.080623
89798,0.068136
89799,0.010748
89800,0.048874
89801,0.261095
89802,0.039204
89803,0.444909
89804,0.125737
89805,0.013037
89806,0.508090
89807,0.669175
89808,0.040828
89809,0.240363
89810,0.545683
89811,0.119781
89812,0.148393
89813,0.028227
89814,0.333332
89815,0.071826
89816,0.010244
89817,0.275552
89818,0.160110
89819,0.427452
89820,0.326450
89821,0.056431
89822,0.071441
89823,0.430801
89824,0.084638
89825,0.129828
89826,0.066981
89827,0.328730
89828,0.120084
89829,0.133614
89830,0.294595
89831,0.159492
89832,0.120441
89833,0.896635
89834,0.051537
89835,0.280405
89836,0.204989
89837,0.210324
89838,0.154262
89839,0.346318
89840,0.063822
89841,0.006235
89842,0.217879
89843,0.738884
89844,0.005253
89845,0.018537
89846,0.157636
89847,0.054853
89848,0.069733
89849,0.051813
89850,0.215132
89851,0.012024
89852,0.347921
89853,0.061414
89854,0.452089
89855,0.060180
89856,0.351048
89857,0.044440
89858,0.144696
89859,0.066871
89860,0.017298
89861,0.053729
89862,0.229420
89863,0.469011
89864,0.571063
89865,0.073040
89866,0.076062
89867,0.084844
89868,0.136916
89869,0.051221
89870,0.104125
89871,0.225274
89872,0.017011
89873,0.234539
89874,0.316681
89875,0.204012
89876,0.162270
89877,0.104296
89878,0.362904
89879,0.461797
89880,0.055794
89881,0.123226
89882,0.015766
89883,0.109225
89884,0.162207
89885,0.008853
89886,0.064581
89887,0.245432
89888,0.029567
89889,0.315121
89890,0.673546
89891,0.100206
89892,0.983883
89893,0.137496
89894,0.221664
89895,0.023120
89896,0.199637
89897,0.042196
89898,0.088733
89899,0.217122
89900,0.080450
89901,0.041546
89902,0.039757
89903,0.689373
89904,0.635088
89905,0.401394
89906,0.050823
89907,0.136451
89908,0.186655
89909,0.089067
89910,0.110823
89911,0.065940
89912,0.094656
89913,0.100414
89914,0.884453
89915,0.146988
89916,0.333629
89917,0.060880
89918,0.042197
89919,0.031852
89920,0.079039
89921,0.180027
89922,0.307713
89923,0.141566
89924,0.050875
89925,0.057281
89926,0.181479
89927,0.084520
89928,0.034201
89929,0.195832
89930,0.078072
89931,0.352749
89932,0.007699
89933,0.036223
89934,0.036118
89935,0.187209
89936,0.126498
89937,0.023512
89938,0.257667
89939,0.563404
89940,0.051908
89941,0.157592
89942,0.033059
89943,0.204333
89944,0.041189
89945,0.493175
89946,0.022443
89947,0.085513
89948,0.085270
89949,0.208225
89950,0.178487
89951,0.015863
89952,0.036619
89953,0.133203
89954,0.033461
89955,0.431530
89956,0.056927
89957,0.175573
89958,0.068395
89959,0.135597
89960,0.034079
89961,0.152812
89962,0.132422
89963,0.078476
89964,0.202650
89965,0.436778
89966,0.046279
89967,0.015305
89968,0.127363
89969,0.138548
89970,0.066676
89971,0.103808
89972,0.101719
89973,0.520468
89974,0.291539
89975,0.029295
89976,0.095264
89977,0.379927
89978,0.119170
89979,0.262280
89980,0.410888
89981,0.208330
89982,0.271909
89983,0.146675
89984,0.285630
89985,0.076730
89986,0.081782
89987,0.102805
89988,0.042021
89989,0.015855
89990,0.129741
89991,0.167285
89992,0.197971
89993,0.103238
89994,0.034292
89995,0.055394
89996,0.388658
89997,0.027778
89998,0.182830
89999,0.167959
90000,0.038538
90001,0.026576
90002,0.110908
90003,0.188556
90004,0.295928
90005,0.207982
90006,0.111439
90007,0.054817
90008,0.054772
90009,0.062156
90010,0.362327
90011,0.485722
90012,0.072553
90013,0.079866
90014,0.114577
90015,0.063690
90016,0.053262
90017,0.041048
90018,0.238753
90019,0.115718
90020,0.308554
90021,0.225151
90022,0.022081
90023,0.292623
90024,0.082497
90025,0.375300
90026,0.287007
90027,0.321408
90028,0.006625
90029,0.176670
90030,0.053322
90031,0.083245
90032,0.156445
90033,0.147228
90034,0.146503
90035,0.097929
90036,0.264817
90037,0.105009
90038,0.041878
90039,0.037519
90040,0.125733
90041,0.053051
90042,0.525471
90043,0.207584
90044,0.146194
90045,0.474776
90046,0.534550
90047,0.054520
90048,0.679685
90049,0.127741
90050,0.072522
90051,0.151816
90052,0.288644
90053,0.248404
90054,0.124042
90055,0.928116
90056,0.045804
90057,0.049726
90058,0.052949
90059,0.066196
90060,0.050492
90061,0.032924
90062,0.078982
90063,0.075124
90064,0.205801
90065,0.293381
90066,0.057760
90067,0.091864
90068,0.067736
90069,0.279405
90070,0.038314
90071,0.051692
90072,0.349226
90073,0.100516
90074,0.059503
90075,0.065979
90076,0.342446
90077,0.244106
90078,0.081201
90079,0.156101
90080,0.250841
90081,0.088861
90082,0.213388
90083,0.009984
90084,0.129089
90085,0.030299
90086,0.236433
90087,0.370461
90088,0.240191
90089,0.024778
90090,0.017717
90091,0.386984
90092,0.145530
90093,0.275093
90094,0.087483
90095,0.097632
90096,0.009322
90097,0.046055
90098,0.250079
90099,0.202620
90100,0.141453
90101,0.194011
90102,0.217614
90103,0.186460
90104,0.157311
90105,0.538780
90106,0.317353
90107,0.028489
90108,0.046277
90109,0.197166
90110,0.178562
90111,0.030819
90112,0.268720
90113,0.080928
90114,0.065988
90115,0.299344
90116,0.415325
90117,0.030611
90118,0.598899
90119,0.098075
90120,0.035054
90121,0.031776
90122,0.708013
90123,0.016886
90124,0.190698
90125,0.149049
90126,0.259085
90127,0.097870
90128,0.015525
90129,0.125836
90130,0.054899
90131,0.261032
90132,0.262312
90133,0.188917
90134,0.139972
90135,0.114091
90136,0.123982
90137,0.269201
90138,0.252481
90139,0.156606
90140,0.314149
90141,0.050217
90142,0.142021
90143,0.083641
90144,0.135725
90145,0.017900
90146,0.136975
90147,0.322108
90148,0.155227
90149,0.303832
90150,0.099354
90151,0.713740
90152,0.083560
90153,0.103007
90154,0.324405
90155,0.067774
90156,0.148338
90157,0.726451
90158,0.282463
90159,0.182431
90160,0.466295
90161,0.011619
90162,0.062386
90163,0.040894
90164,0.035088
90165,0.143109
90166,0.121375
90167,0.151690
90168,0.252401
90169,0.008794
90170,0.024815
90171,0.007187
90172,0.224564
90173,0.104150
90174,0.211576
90175,0.167241
90176,0.068530
90177,0.085713
90178,0.541678
90179,0.041954
90180,0.377168
90181,0.183396
90182,0.184216
90183,0.074186
90184,0.041397
90185,0.264492
90186,0.015771
90187,0.110861
90188,0.475201
90189,0.039976
90190,0.085849
90191,0.023085
90192,0.185337
90193,0.016799
90194,0.192172
90195,0.089266
90196,0.019883
90197,0.021376
90198,0.197007
90199,0.127045
90200,0.187812
90201,0.077263
90202,0.131603
90203,0.760608
90204,0.468881
90205,0.364060
90206,0.314151
90207,0.259593
90208,0.755670
90209,0.177142
90210,0.098966
90211,0.326341
90212,0.061580
90213,0.192777
90214,0.149465
90215,0.057189
90216,0.045457
90217,0.090600
90218,0.136468
90219,0.196394
90220,0.586642
90221,0.115952
90222,0.252193
90223,0.698830
90224,0.249535
90225,0.063494
90226,0.141519
90227,0.097294
90228,0.087782
90229,0.474553
90230,0.519093
90231,0.465486
90232,0.063635
90233,0.432224
90234,0.102768
90235,0.116346
90236,0.117733
90237,0.176881
90238,0.144217
90239,0.179631
90240,0.121042
90241,0.025965
90242,0.005668
90243,0.644313
90244,0.099253
90245,0.016792
90246,0.540090
90247,0.298598
90248,0.282412
90249,0.093536
90250,0.074457
90251,0.223693
90252,0.039546
90253,0.093630
90254,0.035968
90255,0.005800
90256,0.090439
90257,0.171398
90258,0.057819
90259,0.002909
90260,0.034790
90261,0.106038
90262,0.039729
90263,0.035450
90264,0.038523
90265,0.060334
90266,0.070737
90267,0.333046
90268,0.107235
90269,0.393960
90270,0.028074
90271,0.253021
90272,0.003789
90273,0.174043
90274,0.195327
90275,0.020856
90276,0.103015
90277,0.135559
90278,0.098213
90279,0.014632
90280,0.359093
90281,0.024052
90282,0.396696
90283,0.041907
90284,0.056597
90285,0.026669
90286,0.253879
90287,0.287031
90288,0.151385
90289,0.013627
90290,0.160583
90291,0.014113
90292,0.037245
90293,0.026995
90294,0.017390
90295,0.238146
90296,0.113636
90297,0.228248
90298,0.298217
90299,0.200489
90300,0.518995
90301,0.140145
90302,0.080225
90303,0.082391
90304,0.667988
90305,0.313569
90306,0.150747
90307,0.051776
90308,0.080096
90309,0.032655
90310,0.312052
90311,0.187437
90312,0.190524
90313,0.066909
90314,0.063167
90315,0.172158
90316,0.053564
90317,0.147905
90318,0.223703
90319,0.078627
90320,0.104152
90321,0.161770
90322,0.006969
90323,0.112639
90324,0.012045
90325,0.352179
90326,0.250713
90327,0.258902
90328,0.103227
90329,0.275124
90330,0.134695
90331,0.017944
90332,0.090375
90333,0.102533
90334,0.342543
90335,0.035832
90336,0.295580
90337,0.057855
90338,0.420567
90339,0.422869
90340,0.253235
90341,0.073081
90342,0.436688
90343,0.440088
90344,0.039095
90345,0.293538
90346,0.051017
90347,0.068770
90348,0.084563
90349,0.132280
90350,0.128277
90351,0.004859
90352,0.111373
90353,0.047633
90354,0.146349
90355,0.065506
90356,0.511105
90357,0.011614
90358,0.139497
90359,0.183797
90360,0.013345
90361,0.562834
90362,0.250426
90363,0.284786
90364,0.138182
90365,0.438968
90366,0.188549
90367,0.073372
90368,0.149445
90369,0.416298
90370,0.041543
90371,0.055057
90372,0.007961
90373,0.231974
90374,0.128917
90375,0.010573
90376,0.083969
90377,0.112235
90378,0.052923
90379,0.140142
90380,0.139910
90381,0.105439
90382,0.180059
90383,0.223773
90384,0.097522
90385,0.098864
90386,0.059739
90387,0.017380
90388,0.062362
90389,0.393641
90390,0.029731
90391,0.165545
90392,0.402156
90393,0.233848
90394,0.032380
90395,0.976064
90396,0.084150
90397,0.022819
90398,0.224372
90399,0.111956
90400,0.064552
90401,0.169683
90402,0.394761
90403,0.008121
90404,0.024529
90405,0.143356
90406,0.208104
90407,0.091257
90408,0.094359
90409,0.401176
90410,0.015013
90411,0.228501
90412,0.929524
90413,0.096093
90414,0.054006
90415,0.103483
90416,0.246614
90417,0.196268
90418,0.256636
90419,0.110110
90420,0.179944
90421,0.256473
90422,0.015526
90423,0.328089
90424,0.332015
90425,0.125131
90426,0.014433
90427,0.081966
90428,0.003691
90429,0.236307
90430,0.602542
90431,0.237571
90432,0.091994
90433,0.172434
90434,0.091224
90435,0.285274
90436,0.072840
90437,0.455412
90438,0.069233
90439,0.312341
90440,0.070378
90441,0.074352
90442,0.055014
90443,0.139054
90444,0.008090
90445,0.103873
90446,0.177023
90447,0.016865
90448,0.832721
90449,0.373588
90450,0.193843
90451,0.858885
90452,0.023541
90453,0.119694
90454,0.056286
90455,0.149616
90456,0.245615
90457,0.129896
90458,0.056182
90459,0.162082
90460,0.305739
90461,0.077885
90462,0.053286
90463,0.029774
90464,0.043364
90465,0.053580
90466,0.013623
90467,0.039263
90468,0.219271
90469,0.028227
90470,0.765499
90471,0.064266
90472,0.051110
90473,0.010089
90474,0.149859
90475,0.089259
90476,0.454483
90477,0.060531
90478,0.363615
90479,0.380101
90480,0.153974
90481,0.076808
90482,0.585792
90483,0.035606
90484,0.154190
90485,0.001722
90486,0.268808
90487,0.107987
90488,0.027961
90489,0.121653
90490,0.328906
90491,0.188067
90492,0.047299
90493,0.287670
90494,0.739131
90495,0.070289
90496,0.124522
90497,0.296175
90498,0.345609
90499,0.123674
90500,0.136897
90501,0.013711
90502,0.038321
90503,0.030361
90504,0.456655
90505,0.485627
90506,0.173439
90507,0.020418
90508,0.141742
90509,0.101055
90510,0.102521
90511,0.237363
90512,0.245152
90513,0.202638
90514,0.375463
90515,0.371284
90516,0.307851
90517,0.576229
90518,0.128166
90519,0.203451
90520,0.016632
90521,0.048269
90522,0.118432
90523,0.256586
90524,0.034008
90525,0.143471
90526,0.159259
90527,0.251642
90528,0.148283
90529,0.201500
90530,0.305305
90531,0.268592
90532,0.170076
90533,0.014259
90534,0.206247
90535,0.049029
90536,0.185918
90537,0.280179
90538,0.028560
90539,0.084937
90540,0.121481
90541,0.115161
90542,0.015128
90543,0.002206
90544,0.460701
90545,0.192306
90546,0.421846
90547,0.220786
90548,0.082822
90549,0.404807
90550,0.060285
90551,0.079816
90552,0.091549
90553,0.030270
90554,0.142755
90555,0.278403
90556,0.307591
90557,0.026609
90558,0.059250
90559,0.161633
90560,0.077612
90561,0.355860
90562,0.005074
90563,0.124756
90564,0.128450
90565,0.324937
90566,0.083942
90567,0.289669
90568,0.017732
90569,0.142642
90570,0.123375
90571,0.080425
90572,0.183894
90573,0.089699
90574,0.210450
90575,0.805779
90576,0.268254
90577,0.100790
90578,0.064507
90579,0.059783
90580,0.417412
90581,0.631736
90582,0.085870
90583,0.099268
90584,0.009809
90585,0.526814
90586,0.387506
90587,0.102748
90588,0.119549
90589,0.045883
90590,0.135566
90591,0.079430
90592,0.034171
90593,0.063873
90594,0.151170
90595,0.042379
90596,0.022619
90597,0.123065
90598,0.121824
90599,0.257425
90600,0.074192
90601,0.425570
90602,0.056658
90603,0.167358
90604,0.210783
90605,0.239503
90606,0.085738
90607,0.103785
90608,0.303733
90609,0.295503
90610,0.243661
90611,0.280500
90612,0.010757
90613,0.197213
90614,0.488540
90615,0.460027
90616,0.023522
90617,0.017497
90618,0.253766
90619,0.328908
90620,0.087855
90621,0.059560
90622,0.063324
90623,0.171469
90624,0.058937
90625,0.048337
90626,0.200748
90627,0.111406
90628,0.032884
90629,0.273611
90630,0.169550
90631,0.072658
90632,0.118343
90633,0.020356
90634,0.791541
90635,0.208469
90636,0.314132
90637,0.025103
90638,0.046207
90639,0.029717
90640,0.026231
90641,0.013804
90642,0.032785
90643,0.069338
90644,0.067176
90645,0.524980
90646,0.351434
90647,0.161221
90648,0.151117
90649,0.055069
90650,0.054624
90651,0.209239
90652,0.082390
90653,0.218810
90654,0.095407
90655,0.247942
90656,0.591925
90657,0.550019
90658,0.117714
90659,0.175386
90660,0.289487
90661,0.212590
90662,0.138796
90663,0.555265
90664,0.233336
90665,0.088810
90666,0.212812
90667,0.016963
90668,0.026188
90669,0.127081
90670,0.099913
90671,0.162582
90672,0.220285
90673,0.059815
90674,0.081754
90675,0.066772
90676,0.019490
90677,0.070826
90678,0.187818
90679,0.119341
90680,0.128173
90681,0.048712
90682,0.132672
90683,0.114957
90684,0.119348
90685,0.187059
90686,0.056469
90687,0.177525
90688,0.234409
90689,0.383221
90690,0.050944
90691,0.482378
90692,0.014166
90693,0.159375
90694,0.088029
90695,0.087511
90696,0.089802
90697,0.400321
90698,0.037259
90699,0.008967
90700,0.096632
90701,0.170895
90702,0.289146
90703,0.105128
90704,0.110495
90705,0.043261
90706,0.069801
90707,0.262420
90708,0.119884
90709,0.305811
90710,0.252120
90711,0.294079
90712,0.023707
90713,0.176623
90714,0.062966
90715,0.072260
90716,0.086798
90717,0.148987
90718,0.070372
90719,0.071194
90720,0.109387
90721,0.000888
90722,0.109677
90723,0.555513
90724,0.019035
90725,0.088827
90726,0.125732
90727,0.294850
90728,0.218371
90729,0.141189
90730,0.848619
90731,0.152559
90732,0.037052
90733,0.212150
90734,0.398063
90735,0.167744
90736,0.393575
90737,0.355337
90738,0.130075
90739,0.051237
90740,0.682539
90741,0.018387
90742,0.021563
90743,0.071821
90744,0.112314
90745,0.821437
90746,0.478753
90747,0.168509
90748,0.171092
90749,0.073540
90750,0.329595
90751,0.769283
90752,0.379461
90753,0.203741
90754,0.220437
90755,0.085553
90756,0.159750
90757,0.162038
90758,0.453323
90759,0.296751
90760,0.022176
90761,0.840110
90762,0.087866
90763,0.004656
90764,0.502123
90765,0.228183
90766,0.269004
90767,0.194723
90768,0.121045
90769,0.154435
90770,0.144872
90771,0.092885
90772,0.112909
90773,0.266355
90774,0.141868
90775,0.024820
90776,0.133677
90777,0.109318
90778,0.149835
90779,0.091650
90780,0.377567
90781,0.091046
90782,0.185290
90783,0.470691
90784,0.110191
90785,0.114546
90786,0.172878
90787,0.141808
90788,0.055559
90789,0.475285
90790,0.227262
90791,0.635185
90792,0.355255
90793,0.136684
90794,0.023931
90795,0.071411
90796,0.581580
90797,0.068163
90798,0.143287
90799,0.401851
90800,0.063561
90801,0.126533
90802,0.050093
90803,0.105654
90804,0.044728
90805,0.069135
90806,0.115180
90807,0.035512
90808,0.337229
90809,0.179336
90810,0.200236
90811,0.006036
90812,0.265259
90813,0.101984
90814,0.199537
90815,0.122541
90816,0.109783
90817,0.118285
90818,0.151918
90819,0.646935
90820,0.165179
90821,0.271062
90822,0.120452
90823,0.007316
90824,0.439284
90825,0.077181
90826,0.207715
90827,0.233896
90828,0.169128
90829,0.129242
90830,0.039816
90831,0.086694
90832,0.193538
90833,0.043753
90834,0.223149
90835,0.156039
90836,0.866614
90837,0.057870
90838,0.022425
90839,0.008445
90840,0.041015
90841,0.547084
90842,0.277327
90843,0.123636
90844,0.003378
90845,0.033238
90846,0.188284
90847,0.200019
90848,0.194983
90849,0.017808
90850,0.113154
90851,0.206071
90852,0.262769
90853,0.040748
90854,0.038659
90855,0.173331
90856,0.717767
90857,0.600715
90858,0.029212
90859,0.088186
90860,0.034778
90861,0.231242
90862,0.096928
90863,0.008019
90864,0.033419
90865,0.011252
90866,0.007990
90867,0.318726
90868,0.028797
90869,0.096504
90870,0.114197
90871,0.347641
90872,0.631070
90873,0.064396
90874,0.043628
90875,0.733886
90876,0.197622
90877,0.274655
90878,0.051326
90879,0.327644
90880,0.148613
90881,0.184372
90882,0.017056
90883,0.330115
90884,0.132137
90885,0.464014
90886,0.079652
90887,0.075607
90888,0.053297
90889,0.062266
90890,0.100109
90891,0.082773
90892,0.312388
90893,0.129602
90894,0.054369
90895,0.129480
90896,0.073426
90897,0.043145
90898,0.021028
90899,0.047954
90900,0.217765
90901,0.016607
90902,0.162792
90903,0.175736
90904,0.031003
90905,0.215759
90906,0.130486
90907,0.244713
90908,0.091325
90909,0.135435
90910,0.013332
90911,0.026453
90912,0.341792
90913,0.130930
90914,0.004792
90915,0.092668
90916,0.077154
90917,0.327186
90918,0.041505
90919,0.146769
90920,0.427172
90921,0.168862
90922,0.262028
90923,0.076313
90924,0.286278
90925,0.120135
90926,0.025958
90927,0.102070
90928,0.038268
90929,0.306958
90930,0.385746
90931,0.142871
90932,0.297891
90933,0.472945
90934,0.040118
90935,0.321647
90936,0.332321
90937,0.218716
90938,0.276402
90939,0.019780
90940,0.026905
90941,0.081544
90942,0.136862
90943,0.414174
90944,0.075333
90945,0.543780
90946,0.263837
90947,0.047039
90948,0.140356
90949,0.125859
90950,0.177289
90951,0.106248
90952,0.011559
90953,0.067888
90954,0.005364
90955,0.183930
90956,0.230605
90957,0.123242
90958,0.142513
90959,0.131572
90960,0.350670
90961,0.135286
90962,0.456723
90963,0.261815
90964,0.271847
90965,0.047271
90966,0.177559
90967,0.428080
90968,0.010778
90969,0.093211
90970,0.254286
90971,0.479932
90972,0.023571
90973,0.182028
90974,0.177287
90975,0.045776
90976,0.115318
90977,0.021107
90978,0.584087
90979,0.132107
90980,0.204531
90981,0.082080
90982,0.166643
90983,0.025398
90984,0.365321
90985,0.535505
90986,0.363303
90987,0.206362
90988,0.275694
90989,0.057313
90990,0.175991
90991,0.022007
90992,0.565713
90993,0.169658
90994,0.031578
90995,0.024689
90996,0.139978
90997,0.304459
90998,0.321425
90999,0.012905
91000,0.673475
91001,0.148858
91002,0.421916
91003,0.090733
91004,0.029760
91005,0.129349
91006,0.108525
91007,0.709623
91008,0.051431
91009,0.012430
91010,0.018813
91011,0.073502
91012,0.292128
91013,0.115588
91014,0.188586
91015,0.129461
91016,0.142148
91017,0.409490
91018,0.015251
91019,0.398350
91020,0.161299
91021,0.048504
91022,0.676061
91023,0.190550
91024,0.250614
91025,0.047475
91026,0.008640
91027,0.110385
91028,0.420726
91029,0.086298
91030,0.479841
91031,0.036283
91032,0.125172
91033,0.090862
91034,0.270034
91035,0.006735
91036,0.228784
91037,0.230255
91038,0.148610
91039,0.288840
91040,0.353949
91041,0.036110
91042,0.148293
91043,0.291819
91044,0.535418
91045,0.039111
91046,0.549333
91047,0.017206
91048,0.030565
91049,0.133616
91050,0.316789
91051,0.012795
91052,0.462387
91053,0.197452
91054,0.028738
91055,0.030200
91056,0.070155
91057,0.224760
91058,0.453106
91059,0.147310
91060,0.060363
91061,0.004406
91062,0.037910
91063,0.137024
91064,0.035768
91065,0.057090
91066,0.294615
91067,0.069555
91068,0.029552
91069,0.198147
91070,0.118138
91071,0.013310
91072,0.102812
91073,0.001772
91074,0.038762
91075,0.178368
91076,0.056018
91077,0.079806
91078,0.629838
91079,0.083853
91080,0.225003
91081,0.070698
91082,0.594864
91083,0.331332
91084,0.071374
91085,0.006166
91086,0.735211
91087,0.044615
91088,0.630110
91089,0.015368
91090,0.033796
91091,0.205285
91092,0.149109
91093,0.002292
91094,0.188618
91095,0.123963
91096,0.487608
91097,0.050003
91098,0.098869
91099,0.386759
91100,0.057861
91101,0.277134
91102,0.177991
91103,0.104613
91104,0.064580
91105,0.381278
91106,0.060282
91107,0.173641
91108,0.164728
91109,0.130785
91110,0.081342
91111,0.137064
91112,0.266880
91113,0.123040
91114,0.068708
91115,0.038976
91116,0.430144
91117,0.067494
91118,0.741976
91119,0.095898
91120,0.132385
91121,0.072486
91122,0.077248
91123,0.112571
91124,0.375319
91125,0.306146
91126,0.135067
91127,0.088927
91128,0.289399
91129,0.055175
91130,0.076343
91131,0.162828
91132,0.028371
91133,0.029858
91134,0.026850
91135,0.116665
91136,0.091625
91137,0.444459
91138,0.162253
91139,0.037464
91140,0.031229
91141,0.074396
91142,0.105620
91143,0.025836
91144,0.045455
91145,0.034688
91146,0.090025
91147,0.346404
91148,0.793659
91149,0.243471
91150,0.204677
91151,0.236928
91152,0.436987
91153,0.188321
91154,0.078845
91155,0.249076
91156,0.267001
91157,0.012312
91158,0.447982
91159,0.236382
91160,0.092507
91161,0.139772
91162,0.217520
91163,0.217369
91164,0.102575
91165,0.351790
91166,0.020040
91167,0.057475
91168,0.253699
91169,0.284417
91170,0.203753
91171,0.007971
91172,0.521665
91173,0.508706
91174,0.287504
91175,0.050551
91176,0.496553
91177,0.098292
91178,0.386912
91179,0.032060
91180,0.245862
91181,0.021927
91182,0.205169
91183,0.228225
91184,0.276227
91185,0.389901
91186,0.277668
91187,0.039990
91188,0.295370
91189,0.112347
91190,0.361954
91191,0.061792
91192,0.040323
91193,0.118362
91194,0.024865
91195,0.060020
91196,0.187478
91197,0.061710
91198,0.546258
91199,0.111472
91200,0.175124
91201,0.078456
91202,0.234504
91203,0.134482
91204,0.275199
91205,0.132611
91206,0.236105
91207,0.092903
91208,0.133188
91209,0.167258
91210,0.430979
91211,0.018296
91212,0.562151
91213,0.042240
91214,0.363452
91215,0.082577
91216,0.037515
91217,0.367978
91218,0.036655
91219,0.033804
91220,0.621492
91221,0.116826
91222,0.033801
91223,0.101111
91224,0.077512
91225,0.251979
91226,0.075986
91227,0.246398
91228,0.074328
91229,0.862831
91230,0.042162
91231,0.359764
91232,0.049917
91233,0.060642
91234,0.063570
91235,0.951867
91236,0.045834
91237,0.039086
91238,0.030329
91239,0.066746
91240,0.173864
91241,0.336291
91242,0.973755
91243,0.064897
91244,0.736621
91245,0.080245
91246,0.052044
91247,0.167978
91248,0.161135
91249,0.177154
91250,0.141305
91251,0.230669
91252,0.038666
91253,0.117393
91254,0.102985
91255,0.439911
91256,0.015308
91257,0.183520
91258,0.011547
91259,0.062215
91260,0.010906
91261,0.320892
91262,0.101551
91263,0.018214
91264,0.500838
91265,0.170114
91266,0.162500
91267,0.171158
91268,0.043426
91269,0.115258
91270,0.178917
91271,0.047043
91272,0.142985
91273,0.381531
91274,0.315096
91275,0.209604
91276,0.040084
91277,0.853779
91278,0.154129
91279,0.133198
91280,0.022855
91281,0.532858
91282,0.169674
91283,0.056660
91284,0.130552
91285,0.009401
91286,0.021171
91287,0.263007
91288,0.014475
91289,0.011008
91290,0.088979
91291,0.018921
91292,0.553404
91293,0.036566
91294,0.088137
91295,0.191527
91296,0.007257
91297,0.070932
91298,0.337600
91299,0.193036
91300,0.011468
91301,0.120119
91302,0.275801
91303,0.196312
91304,0.515481
91305,0.041450
91306,0.316398
91307,0.072699
91308,0.048278
91309,0.041279
91310,0.000879
91311,0.309077
91312,0.172336
91313,0.014294
91314,0.113290
91315,0.388853
91316,0.097483
91317,0.044080
91318,0.023406
91319,0.076341
91320,0.082075
91321,0.178701
91322,0.060717
91323,0.097217
91324,0.145575
91325,0.856367
91326,0.085582
91327,0.075934
91328,0.554123
91329,0.010106
91330,0.041358
91331,0.104026
91332,0.075178
91333,0.387020
91334,0.117678
91335,0.079868
91336,0.161720
91337,0.085922
91338,0.117077
91339,0.057762
91340,0.015839
91341,0.115827
91342,0.287638
91343,0.807300
91344,0.461596
91345,0.363878
91346,0.153881
91347,0.151216
91348,0.096672
91349,0.396382
91350,0.191588
91351,0.055236
91352,0.467465
91353,0.132832
91354,0.110113
91355,0.470478
91356,0.077361
91357,0.065880
91358,0.010967
91359,0.004352
91360,0.203453
91361,0.239142
91362,0.083521
91363,0.311828
91364,0.065076
91365,0.309206
91366,0.167556
91367,0.069864
91368,0.035449
91369,0.592853
91370,0.162192
91371,0.163588
91372,0.061923
91373,0.402041
91374,0.021318
91375,0.056436
91376,0.127749
91377,0.121402
91378,0.002781
91379,0.032219
91380,0.176071
91381,0.693827
91382,0.107731
91383,0.191224
91384,0.067022
91385,0.307495
91386,0.133452
91387,0.131346
91388,0.022212
91389,0.137396
91390,0.250968
91391,0.412639
91392,0.192651
91393,0.063339
91394,0.507225
91395,0.185331
91396,0.575824
